binli@binli-HP-Z420-Workstation:~/Desktop/BinCalGitDir/Fleet/Models/KidAlgo$ ./main --alphabet=BRG --data=R/,/G\;R/,/G,R/,/G\;R/,/G,R/,/G,R/,/G --threads=4 --top=10000 --time=1h
-17.4421	"R/,B/G,R/,/G,R/,B/G,R/,B/G,R/,B/G"
-17.4421	"R/,B/G,R/,B/G,R/,/G,R/,/G,R/,/G"
-17.4421	"R/,B/G,R/,B/G,R/,/G,R/,/G,R/,B/G"
-17.4421	"R/,B/G,R/,B/G,R/,/G,R/,B/G,R/,/G"
-17.4421	"R/,B/G,R/,B/G,R/,/G,R/,B/G,R/,B/G"
-17.4421	"R/,B/G,R/,B/G,R/,B/G,R/,/G,R/,/G"
-17.4421	"R/,B/G,R/,B/G,R/,B/G,R/,/G,R/,B/G"
-17.4421	"R/,B/G,R/,B/G,R/,B/G,R/,B/G,R/,/G"
-17.4421	"R/,B/G,R/,B/G,R/,B/G,R/,B/G,R/,B/G"
-17.4421	"R/,G/G,R/,/G,R/,/G,R/,/G,R/,/G"
-17.4421	"R/,G/G,R/,/G,R/,/G,R/,/G,R/,G/G"
-17.4421	"R/,G/G,R/,/G,R/,/G,R/,G/G,R/,/G"
-17.4421	"R/,G/G,R/,/G,R/,/G,R/,G/G,R/,G/G"
-17.4421	"R/,G/G,R/,/G,R/,G/G,R/,/G,R/,/G"
-17.4421	"R/,G/G,R/,/G,R/,G/G,R/,/G,R/,G/G"
-17.4421	"R/,G/G,R/,/G,R/,G/G,R/,G/G,R/,/G"
-17.4421	"R/,G/G,R/,/G,R/,G/G,R/,G/G,R/,G/G"
-17.4421	"R/,G/G,R/,G/G,R/,/G,R/,/G,R/,/G"
-17.4421	"R/,G/G,R/,G/G,R/,/G,R/,/G,R/,G/G"
-17.4421	"R/,G/G,R/,G/G,R/,/G,R/,G/G,R/,/G"
-17.4421	"R/,G/G,R/,G/G,R/,/G,R/,G/G,R/,G/G"
-17.4421	"R/,G/G,R/,G/G,R/,G/G,R/,/G,R/,/G"
-17.4421	"R/,G/G,R/,G/G,R/,G/G,R/,/G,R/,G/G"
-17.4421	"R/,G/G,R/,G/G,R/,G/G,R/,G/G,R/,/G"
-17.4421	"R/,G/G,R/,G/G,R/,G/G,R/,G/G,R/,G/G"
-17.4421	"R/,R/G,R/,/G,R/,/G,R/,/G,R/,/G"
-17.4421	"R/,R/G,R/,/G,R/,/G,R/,/G,R/,R/G"
-17.4421	"R/,R/G,R/,/G,R/,/G,R/,R/G,R/,/G"
-17.4421	"R/,R/G,R/,/G,R/,/G,R/,R/G,R/,R/G"
-17.4421	"R/,R/G,R/,/G,R/,R/G,R/,/G,R/,/G"
-17.4421	"R/,R/G,R/,/G,R/,R/G,R/,/G,R/,R/G"
-17.4421	"R/,R/G,R/,/G,R/,R/G,R/,R/G,R/,/G"
-17.4421	"R/,R/G,R/,/G,R/,R/G,R/,R/G,R/,R/G"
-17.4421	"R/,R/G,R/,R/G,R/,/G,R/,/G,R/,/G"
-17.4421	"R/,R/G,R/,R/G,R/,/G,R/,/G,R/,R/G"
-17.4421	"R/,R/G,R/,R/G,R/,/G,R/,R/G,R/,/G"
-17.4421	"R/,R/G,R/,R/G,R/,/G,R/,R/G,R/,R/G"
-17.4421	"R/,R/G,R/,R/G,R/,R/G,R/,/G,R/,/G"
-17.4421	"R/,R/G,R/,R/G,R/,R/G,R/,/G,R/,R/G"
-17.4421	"R/,R/G,R/,R/G,R/,R/G,R/,R/G,R/,/G"
-17.4421	"R/,R/G,R/,R/G,R/,R/G,R/,R/G,R/,R/G"
-17.4421	"R/B,/G,R/,/G,R/,/G,R/,/G,R/,/G"
-17.4421	"R/B,/G,R/,/G,R/,/G,R/,/G,R/B,/G"
-17.4421	"R/B,/G,R/,/G,R/,/G,R/B,/G,R/,/G"
-17.4421	"R/B,/G,R/,/G,R/,/G,R/B,/G,R/B,/G"
-17.4421	"R/B,/G,R/,/G,R/B,/G,R/,/G,R/,/G"
-17.4421	"R/B,/G,R/,/G,R/B,/G,R/,/G,R/B,/G"
-17.4421	"R/B,/G,R/,/G,R/B,/G,R/B,/G,R/,/G"
-17.4421	"R/B,/G,R/,/G,R/B,/G,R/B,/G,R/B,/G"
-17.4421	"R/B,/G,R/B,/G,R/,/G,R/,/G,R/,/G"
-17.4421	"R/B,/G,R/B,/G,R/,/G,R/,/G,R/B,/G"
-17.4421	"R/B,/G,R/B,/G,R/,/G,R/B,/G,R/,/G"
-17.4421	"R/B,/G,R/B,/G,R/,/G,R/B,/G,R/B,/G"
-17.4421	"R/B,/G,R/B,/G,R/B,/G,R/,/G,R/,/G"
-17.4421	"R/B,/G,R/B,/G,R/B,/G,R/,/G,R/B,/G"
-17.4421	"R/B,/G,R/B,/G,R/B,/G,R/B,/G,R/,/G"
-17.4421	"R/B,/G,R/B,/G,R/B,/G,R/B,/G,R/B,/G"
-17.4421	"R/R,/G,R/,/G,R/,/G,R/,/G,R/,/G"
-17.4421	"R/R,/G,R/,/G,R/,/G,R/,/G,R/R,/G"
-17.4421	"R/R,/G,R/,/G,R/,/G,R/R,/G,R/,/G"
-17.4421	"R/R,/G,R/,/G,R/,/G,R/R,/G,R/R,/G"
-17.4421	"R/R,/G,R/,/G,R/R,/G,R/,/G,R/,/G"
-17.4421	"R/R,/G,R/,/G,R/R,/G,R/,/G,R/R,/G"
-17.4421	"R/R,/G,R/,/G,R/R,/G,R/R,/G,R/,/G"
-17.4421	"R/R,/G,R/,/G,R/R,/G,R/R,/G,R/R,/G"
-17.4421	"R/R,/G,R/R,/G,R/,/G,R/,/G,R/,/G"
-17.4421	"R/R,/G,R/R,/G,R/,/G,R/,/G,R/R,/G"
-17.4421	"R/R,/G,R/R,/G,R/,/G,R/R,/G,R/,/G"
-17.4421	"R/R,/G,R/R,/G,R/,/G,R/R,/G,R/R,/G"
-17.4421	"R/R,/G,R/R,/G,R/R,/G,R/,/G,R/,/G"
-17.4421	"R/R,/G,R/R,/G,R/R,/G,R/,/G,R/R,/G"
-17.4421	"R/R,/G,R/R,/G,R/R,/G,R/R,/G,R/,/G"
-17.4421	"R/R,/G,R/R,/G,R/R,/G,R/R,/G,R/R,/G"
# Global sample count:	31578740
# Elapsed time:	3601.01 seconds 
# Samples per second:	8769.42
binli@binli-HP-Z420-Workstation:~/Desktop/BinCalGitDir/Fleet/Models/KidAlgo$ 
